OrderID;Date;CustomerID;Product;Quantity;UnitPrice;ShippingAddress;PaymentMethod;OrderStatus;TrackingNumber;ItemsInCart;CouponCode;ReferralSource;TotalPrice;Calculated_Total_Price;Validated Status;Month Name;Month
ORD200533;05/03/2023;C66349;Desk;1;565,85;715 Main St;Gift Card;Returned;TRK63550793;1;Freeship;Facebook;565,85;565,85;Correct;March;3
ORD200534;06/06/2024;C73289;Chair;3;648,59;906 Main St;Debit Card;Cancelled;TRK70872738;4;Save10;Email;1945,77;1945,77;Correct;June;6
ORD200535;24/07/2024;C48649;Monitor;3;68,12;332 Main St;Online;Cancelled;TRK45821445;3;Freeship;Email;204,36;204,36;Correct;July;7
ORD200536;09/06/2024;C18724;Chair;1;616,1;124 Main St;Cash;Returned;TRK52508861;6;No Coupon;Email;616,1;616,1;Correct;June;6
ORD200537;23/03/2025;C68553;Tablet;3;247,47;385 Main St;Online;Delivered;TRK58218971;4;Save10;Facebook;742,41;742,41;Correct;March;3
ORD200538;24/05/2024;C61280;Phone;3;490,74;100 Main St;Cash;Shipped;TRK95487711;3;Winter15;Email;1472,22;1472,22;Correct;May;5
ORD200539;18/02/2025;C53277;Desk;3;531,72;473 Main St;Gift Card;Delivered;TRK17653832;7;Save10;Google;1595,16;1595,16;Correct;February;2
ORD200540;29/01/2024;C87281;Laptop;5;648,65;852 Main St;Online;Pending;TRK81765057;7;No Coupon;Referral;3243,25;3243,25;Correct;January;1
ORD200541;07/08/2023;C69009;Printer;5;456,06;879 Main St;Cash;Pending;TRK61295842;10;No Coupon;Instagram;2280,3;2280,3;Correct;August;8
ORD200542;14/11/2023;C49726;Tablet;1;17,98;934 Main St;Cash;Cancelled;TRK20739460;6;Freeship;Email;17,98;17,98;Correct;November;11
ORD200543;09/03/2024;C37531;Desk;5;269,86;354 Main St;Cash;Shipped;TRK93877673;6;Winter15;Facebook;1349,3;1349,3;Check;March;3
ORD200544;10/03/2024;C48713;Printer;5;31,96;373 Main St;Credit Card;Returned;TRK96334419;5;Freeship;Referral;159,8;159,8;Correct;March;3
ORD200545;19/12/2023;C74138;Monitor;2;98,47;964 Main St;Cash;Returned;TRK74091695;3;No Coupon;Instagram;196,94;196,94;Correct;December;12
ORD200546;01/03/2024;C82399;Monitor;1;158,68;928 Main St;Credit Card;Returned;TRK77177284;6;Winter15;Instagram;158,68;158,68;Correct;March;3
ORD200547;20/08/2023;C40427;Phone;1;613,98;411 Main St;Online;Delivered;TRK25392280;4;Freeship;Facebook;613,98;613,98;Correct;August;8
ORD200548;05/01/2024;C17103;Printer;3;426,12;922 Main St;Online;Delivered;TRK64398650;5;Winter15;Instagram;1278,36;1278,36;Check;January;1
ORD200549;25/02/2025;C34266;Monitor;4;629,88;550 Main St;Debit Card;Cancelled;TRK56378197;8;Winter15;Instagram;2519,52;2519,52;Correct;February;2
ORD200550;29/10/2023;C97485;Laptop;4;228,91;573 Main St;Cash;Shipped;TRK81794737;4;Freeship;Google;915,64;915,64;Correct;October;10
ORD200551;18/05/2023;C23947;Laptop;1;120,98;353 Main St;Debit Card;Delivered;TRK74812710;6;Winter15;Email;120,98;120,98;Correct;May;5
ORD200552;30/09/2023;C21665;Chair;4;425,18;560 Main St;Online;Returned;TRK29890761;8;Winter15;Facebook;1700,72;1700,72;Correct;September;9
ORD200553;23/08/2023;C82550;Phone;2;333,83;828 Main St;Gift Card;Cancelled;TRK74103758;4;Freeship;Referral;667,66;667,66;Correct;August;8
ORD200554;30/05/2025;C61943;Laptop;2;492,9;610 Main St;Cash;Returned;TRK66126496;5;Freeship;Instagram;985,8;985,8;Correct;May;5
ORD200555;07/01/2023;C88933;Tablet;1;92,04;333 Main St;Cash;Shipped;TRK89306964;2;No Coupon;Facebook;92,04;92,04;Correct;January;1
ORD200556;28/01/2023;C30923;Laptop;1;654,27;932 Main St;Gift Card;Pending;TRK82609328;2;Save10;Facebook;654,27;654,27;Correct;January;1
ORD200557;29/06/2023;C56969;Tablet;1;56,2;130 Main St;Debit Card;Pending;TRK40719215;1;Winter15;Facebook;56,2;56,2;Correct;June;6
ORD200558;16/07/2024;C76766;Phone;4;628,12;485 Main St;Online;Delivered;TRK32052962;6;Winter15;Instagram;2512,48;2512,48;Correct;July;7
ORD200559;15/04/2024;C22981;Desk;3;157,4;454 Main St;Debit Card;Cancelled;TRK10115285;7;Winter15;Email;472,2;472,2;Check;April;4
ORD200560;31/01/2023;C33634;Monitor;4;588,85;524 Main St;Gift Card;Pending;TRK93168008;7;No Coupon;Email;2355,4;2355,4;Correct;January;1
ORD200561;31/01/2023;C96822;Printer;2;494,78;198 Main St;Online;Shipped;TRK89180077;2;No Coupon;Google;989,56;989,56;Correct;January;1
ORD200562;06/10/2023;C76675;Laptop;3;663,93;922 Main St;Gift Card;Returned;TRK28043915;6;Freeship;Email;1991,79;1991,79;Correct;October;10
ORD200563;12/12/2023;C12039;Laptop;1;132,68;844 Main St;Debit Card;Returned;TRK68645763;1;Save10;Referral;132,68;132,68;Correct;December;12
ORD200564;08/04/2025;C93309;Desk;5;364,28;734 Main St;Credit Card;Cancelled;TRK99446987;5;Winter15;Google;1821,4;1821,4;Check;April;4
ORD200565;14/05/2023;C62042;Tablet;5;307,98;214 Main St;Online;Pending;TRK42605492;10;No Coupon;Facebook;1539,9;1539,9;Correct;May;5
ORD200566;18/04/2024;C83223;Phone;4;162,71;167 Main St;Cash;Cancelled;TRK54339083;7;Freeship;Email;650,84;650,84;Correct;April;4
ORD200567;30/09/2024;C92575;Chair;5;492,94;153 Main St;Cash;Shipped;TRK53579227;10;Freeship;Email;2464,7;2464,7;Correct;September;9
ORD200568;10/03/2023;C29072;Laptop;2;343,99;312 Main St;Online;Delivered;TRK72334047;4;No Coupon;Google;687,98;687,98;Correct;March;3
ORD200569;22/03/2025;C25783;Desk;5;250,68;672 Main St;Cash;Shipped;TRK13289741;8;Save10;Instagram;1253,4;1253,4;Correct;March;3
ORD200570;27/12/2024;C63727;Desk;2;362,14;122 Main St;Debit Card;Pending;TRK13611021;2;Save10;Instagram;724,28;724,28;Correct;December;12
ORD200571;23/11/2024;C42365;Tablet;1;214,08;867 Main St;Gift Card;Returned;TRK39563288;2;Winter15;Google;214,08;214,08;Correct;November;11
ORD200572;11/11/2023;C27438;Printer;1;70,32;341 Main St;Cash;Returned;TRK69125497;4;Winter15;Facebook;70,32;70,32;Correct;November;11
ORD200573;25/01/2023;C13205;Chair;5;421,42;522 Main St;Debit Card;Cancelled;TRK30686578;7;No Coupon;Instagram;2107,1;2107,1;Correct;January;1
ORD200574;24/01/2024;C29685;Chair;5;384,69;275 Main St;Credit Card;Pending;TRK97733212;6;Freeship;Email;1923,45;1923,45;Correct;January;1
ORD200575;07/06/2023;C74005;Chair;5;448,15;528 Main St;Gift Card;Returned;TRK61640534;7;Save10;Google;2240,75;2240,75;Correct;June;6
ORD200576;29/05/2024;C14457;Laptop;5;79,08;747 Main St;Cash;Pending;TRK42517811;8;No Coupon;Facebook;395,4;395,4;Correct;May;5
ORD200577;22/01/2023;C77046;Tablet;4;185,41;967 Main St;Online;Returned;TRK44401497;9;Winter15;Google;741,64;741,64;Correct;January;1
ORD200578;10/10/2024;C50415;Monitor;5;566,07;587 Main St;Credit Card;Delivered;TRK41345634;6;Save10;Instagram;2830,35;2830,35;Check;October;10
ORD200579;04/06/2023;C73999;Tablet;2;187,88;413 Main St;Online;Shipped;TRK67919507;4;Winter15;Facebook;375,76;375,76;Correct;June;6
ORD200580;14/11/2023;C71076;Monitor;2;255,99;340 Main St;Credit Card;Delivered;TRK65148292;4;Save10;Instagram;511,98;511,98;Correct;November;11
ORD200581;11/11/2024;C44674;Laptop;1;627,34;942 Main St;Online;Delivered;TRK87158684;1;No Coupon;Referral;627,34;627,34;Correct;November;11
ORD200582;19/02/2024;C15228;Tablet;3;474,14;558 Main St;Gift Card;Shipped;TRK33860620;8;Winter15;Google;1422,42;1422,42;Correct;February;2
ORD200583;15/06/2025;C27072;Chair;3;154,37;996 Main St;Gift Card;Delivered;TRK29750379;4;No Coupon;Instagram;463,11;463,11;Correct;June;6
ORD200584;21/03/2025;C15257;Chair;4;145,05;626 Main St;Online;Delivered;TRK28779938;6;Save10;Google;580,2;580,2;Correct;March;3
ORD200585;20/08/2023;C91486;Tablet;4;67,08;907 Main St;Cash;Returned;TRK79617136;8;Winter15;Google;268,32;268,32;Correct;August;8
ORD200586;10/11/2024;C17389;Monitor;1;522,08;905 Main St;Gift Card;Returned;TRK98857880;5;Freeship;Referral;522,08;522,08;Correct;November;11
ORD200587;12/06/2023;C18820;Monitor;5;514,6;347 Main St;Gift Card;Delivered;TRK91547425;10;Freeship;Instagram;2573;2573;Correct;June;6
ORD200588;10/12/2024;C61849;Monitor;4;577,82;811 Main St;Credit Card;Delivered;TRK47613918;9;No Coupon;Google;2311,28;2311,28;Correct;December;12
ORD200589;10/02/2025;C84041;Laptop;2;500,8;900 Main St;Cash;Delivered;TRK84920444;3;Freeship;Referral;1001,6;1001,6;Correct;February;2
ORD200590;10/09/2023;C55757;Printer;2;461,13;175 Main St;Gift Card;Returned;TRK27356242;4;No Coupon;Email;922,26;922,26;Correct;September;9
ORD200591;18/11/2024;C18187;Laptop;1;605,28;470 Main St;Gift Card;Shipped;TRK50528185;3;Freeship;Referral;605,28;605,28;Correct;November;11
ORD200592;23/04/2024;C42306;Phone;3;204,27;938 Main St;Online;Returned;TRK15499648;4;No Coupon;Google;612,81;612,81;Correct;April;4
ORD200593;02/08/2023;C51024;Monitor;1;489,8;636 Main St;Gift Card;Shipped;TRK31375086;4;Freeship;Facebook;489,8;489,8;Correct;August;8
ORD200594;21/02/2024;C40140;Phone;5;72,64;598 Main St;Credit Card;Cancelled;TRK12671989;7;No Coupon;Email;363,2;363,2;Correct;February;2
ORD200595;10/01/2025;C72596;Printer;2;385,16;491 Main St;Online;Pending;TRK83870446;7;Save10;Email;770,32;770,32;Correct;January;1
ORD200596;12/06/2023;C91805;Desk;3;606,41;653 Main St;Debit Card;Returned;TRK34504030;7;Freeship;Facebook;1819,23;1819,23;Correct;June;6
ORD200597;25/11/2024;C40538;Desk;2;211,82;700 Main St;Gift Card;Cancelled;TRK29821356;4;Winter15;Email;423,64;423,64;Correct;November;11
ORD200598;26/04/2024;C60329;Desk;5;495,35;826 Main St;Credit Card;Pending;TRK59069987;5;No Coupon;Facebook;2476,75;2476,75;Correct;April;4
ORD200599;30/06/2023;C28740;Chair;3;556,99;123 Main St;Online;Cancelled;TRK33642221;4;Freeship;Facebook;1670,97;1670,97;Correct;June;6
ORD200600;26/05/2023;C87051;Printer;1;72,31;460 Main St;Gift Card;Cancelled;TRK82056333;1;Freeship;Facebook;72,31;72,31;Correct;May;5
ORD200601;02/10/2023;C12479;Monitor;5;24,82;529 Main St;Credit Card;Shipped;TRK73935314;10;No Coupon;Referral;124,1;124,1;Correct;October;10
ORD200602;05/03/2024;C35852;Tablet;4;26,04;982 Main St;Online;Pending;TRK64660134;5;Save10;Instagram;104,16;104,16;Correct;March;3
ORD200603;04/10/2024;C26223;Tablet;1;657,07;800 Main St;Cash;Pending;TRK50900547;4;Save10;Google;657,07;657,07;Correct;October;10
ORD200604;22/06/2025;C99214;Chair;3;32,62;252 Main St;Debit Card;Delivered;TRK81368481;6;No Coupon;Facebook;97,86;97,86;Correct;June;6
ORD200605;10/05/2024;C49605;Monitor;2;228,91;892 Main St;Debit Card;Shipped;TRK95620066;4;Save10;Referral;457,82;457,82;Correct;May;5
ORD200606;06/11/2024;C85018;Laptop;3;274,75;783 Main St;Cash;Cancelled;TRK54128886;3;Save10;Google;824,25;824,25;Correct;November;11
ORD200607;31/05/2025;C96434;Printer;4;634,05;282 Main St;Cash;Shipped;TRK56730647;6;Save10;Google;2536,2;2536,2;Correct;May;5
ORD200608;24/07/2024;C32956;Laptop;5;543,16;788 Main St;Online;Cancelled;TRK73140103;6;Save10;Instagram;2715,8;2715,8;Check;July;7
ORD200609;27/01/2025;C41137;Chair;3;449,13;809 Main St;Cash;Returned;TRK52732162;5;Winter15;Referral;1347,39;1347,39;Check;January;1
ORD200610;16/06/2024;C60361;Desk;5;389,62;623 Main St;Cash;Returned;TRK83566924;7;Freeship;Facebook;1948,1;1948,1;Correct;June;6
ORD200611;21/04/2023;C36688;Desk;1;305,17;700 Main St;Gift Card;Returned;TRK35720426;3;Winter15;Referral;305,17;305,17;Correct;April;4
ORD200612;02/06/2023;C51811;Chair;3;445,12;339 Main St;Gift Card;Cancelled;TRK82377939;8;No Coupon;Google;1335,36;1335,36;Check;June;6
ORD200613;19/12/2024;C62405;Laptop;2;230,36;154 Main St;Online;Returned;TRK14721763;4;Winter15;Email;460,72;460,72;Correct;December;12
ORD200614;08/03/2024;C77363;Phone;1;96,81;807 Main St;Gift Card;Cancelled;TRK12439827;3;No Coupon;Referral;96,81;96,81;Correct;March;3
ORD200615;07/03/2025;C97218;Monitor;5;460,14;252 Main St;Credit Card;Returned;TRK52632065;10;Winter15;Facebook;2300,7;2300,7;Correct;March;3
ORD200616;17/10/2024;C43919;Tablet;3;601,6;984 Main St;Credit Card;Cancelled;TRK73113192;7;Save10;Facebook;1804,8;1804,8;Check;October;10
ORD200617;08/02/2024;C57093;Tablet;3;184,47;834 Main St;Online;Cancelled;TRK75469057;4;No Coupon;Referral;553,41;553,41;Correct;February;2
ORD200618;03/09/2024;C50565;Tablet;1;411,34;399 Main St;Debit Card;Returned;TRK97981418;5;No Coupon;Instagram;411,34;411,34;Correct;September;9
ORD200619;16/07/2024;C38845;Laptop;1;532,89;764 Main St;Gift Card;Pending;TRK47637374;2;No Coupon;Referral;532,89;532,89;Correct;July;7
ORD200620;27/03/2024;C84834;Tablet;3;136,34;866 Main St;Debit Card;Returned;TRK90136001;8;Save10;Referral;409,02;409,02;Correct;March;3
ORD200621;22/10/2023;C37455;Phone;5;476,01;146 Main St;Credit Card;Delivered;TRK82685594;7;Winter15;Google;2380,05;2380,05;Correct;October;10
ORD200622;02/11/2024;C27078;Desk;5;236,38;128 Main St;Credit Card;Returned;TRK89314307;7;No Coupon;Facebook;1181,9;1181,9;Correct;November;11
ORD200623;16/06/2023;C91941;Printer;3;396;269 Main St;Gift Card;Cancelled;TRK21330732;4;Freeship;Instagram;1188;1188;Correct;June;6
ORD200624;16/01/2024;C25967;Tablet;5;341,96;747 Main St;Debit Card;Delivered;TRK88559278;6;No Coupon;Email;1709,8;1709,8;Correct;January;1
ORD200625;24/09/2023;C22123;Tablet;1;672,89;519 Main St;Credit Card;Pending;TRK43250279;1;Winter15;Email;672,89;672,89;Correct;September;9
ORD200626;01/03/2024;C45671;Tablet;2;657,48;769 Main St;Online;Shipped;TRK18179773;5;Save10;Referral;1314,96;1314,96;Correct;March;3
ORD200627;06/08/2023;C53334;Chair;3;498,68;879 Main St;Online;Returned;TRK31724421;4;Freeship;Email;1496,04;1496,04;Correct;August;8
ORD200628;26/03/2023;C18717;Printer;5;558,63;861 Main St;Cash;Pending;TRK58568806;8;Freeship;Referral;2793,15;2793,15;Correct;March;3
ORD200629;07/07/2023;C50137;Phone;3;19,73;840 Main St;Online;Pending;TRK91836131;3;No Coupon;Referral;59,19;59,19;Correct;July;7
ORD200630;23/06/2023;C51481;Monitor;5;248,84;140 Main St;Debit Card;Cancelled;TRK33437701;10;No Coupon;Instagram;1244,2;1244,2;Correct;June;6
ORD200631;31/08/2024;C99128;Chair;3;46,11;360 Main St;Gift Card;Returned;TRK32426808;5;Winter15;Referral;138,33;138,33;Check;August;8
ORD200632;02/05/2023;C67260;Laptop;5;678,16;463 Main St;Gift Card;Delivered;TRK38229104;7;Winter15;Facebook;3390,8;3390,8;Check;May;5
ORD200633;10/04/2024;C79533;Laptop;5;601,72;921 Main St;Gift Card;Cancelled;TRK54711422;5;Winter15;Instagram;3008,6;3008,6;Check;April;4
ORD200634;25/04/2024;C66906;Printer;2;259,32;117 Main St;Gift Card;Delivered;TRK31633755;2;Winter15;Referral;518,64;518,64;Correct;April;4
ORD200635;13/12/2023;C12818;Chair;3;63,68;434 Main St;Cash;Returned;TRK40879983;6;No Coupon;Facebook;191,04;191,04;Correct;December;12
ORD200636;05/10/2023;C60384;Laptop;4;371,07;336 Main St;Cash;Cancelled;TRK92080037;7;Winter15;Facebook;1484,28;1484,28;Correct;October;10
ORD200637;29/09/2024;C92294;Chair;4;306,35;784 Main St;Gift Card;Shipped;TRK23585765;7;Winter15;Referral;1225,4;1225,4;Correct;September;9
ORD200638;15/10/2023;C66840;Tablet;4;578,27;547 Main St;Online;Delivered;TRK76929637;9;Winter15;Email;2313,08;2313,08;Correct;October;10
ORD200639;20/01/2023;C22534;Chair;1;529,19;391 Main St;Cash;Cancelled;TRK17415798;5;No Coupon;Referral;529,19;529,19;Correct;January;1
ORD200640;27/02/2024;C46509;Chair;2;587,49;647 Main St;Gift Card;Returned;TRK24241664;6;Save10;Referral;1174,98;1174,98;Correct;February;2
ORD200641;30/06/2024;C71680;Printer;4;567,57;814 Main St;Debit Card;Pending;TRK47386650;9;Winter15;Google;2270,28;2270,28;Correct;June;6
ORD200642;29/04/2024;C15063;Chair;5;85,22;527 Main St;Credit Card;Cancelled;TRK10329390;7;Freeship;Email;426,1;426,1;Correct;April;4
ORD200643;26/08/2024;C77122;Laptop;1;438,37;647 Main St;Cash;Cancelled;TRK75814880;4;Save10;Referral;438,37;438,37;Correct;August;8
ORD200644;15/11/2023;C86524;Chair;2;366,23;961 Main St;Cash;Shipped;TRK62490506;2;Winter15;Email;732,46;732,46;Correct;November;11
ORD200645;02/01/2023;C82990;Laptop;2;150,05;727 Main St;Credit Card;Cancelled;TRK68574801;4;Save10;Facebook;300,1;300,1;Correct;January;1
ORD200646;27/10/2023;C98761;Chair;4;498,51;804 Main St;Debit Card;Shipped;TRK43262630;4;Save10;Google;1994,04;1994,04;Correct;October;10
ORD200647;24/04/2025;C54409;Desk;3;339,39;667 Main St;Cash;Returned;TRK67671316;7;Freeship;Google;1018,17;1018,17;Correct;April;4
ORD200648;18/01/2025;C89674;Monitor;2;575,83;182 Main St;Online;Delivered;TRK45902512;3;Winter15;Referral;1151,66;1151,66;Correct;January;1
ORD200649;23/12/2023;C45899;Monitor;2;642,98;153 Main St;Debit Card;Returned;TRK32932093;7;Freeship;Email;1285,96;1285,96;Correct;December;12
ORD200650;18/05/2023;C74499;Desk;2;372,23;518 Main St;Gift Card;Delivered;TRK93767278;7;Save10;Email;744,46;744,46;Correct;May;5
ORD200651;12/11/2024;C81192;Chair;3;646,34;429 Main St;Debit Card;Pending;TRK76931118;5;No Coupon;Google;1939,02;1939,02;Correct;November;11
ORD200652;05/06/2024;C71473;Chair;5;341,84;328 Main St;Online;Shipped;TRK94857335;8;Freeship;Instagram;1709,2;1709,2;Check;June;6
ORD200653;25/02/2024;C59338;Printer;3;690,3;747 Main St;Credit Card;Shipped;TRK12902764;6;Winter15;Google;2070,9;2070,9;Check;February;2
ORD200654;12/06/2023;C62661;Tablet;3;382,37;863 Main St;Debit Card;Returned;TRK25748100;8;No Coupon;Instagram;1147,11;1147,11;Check;June;6
ORD200655;14/03/2023;C22101;Chair;2;132,6;262 Main St;Debit Card;Cancelled;TRK70711522;4;Winter15;Email;265,2;265,2;Correct;March;3
ORD200656;18/01/2024;C51404;Monitor;2;189,06;835 Main St;Gift Card;Shipped;TRK85682500;7;Save10;Facebook;378,12;378,12;Correct;January;1
ORD200657;24/12/2023;C19384;Tablet;4;87,79;532 Main St;Cash;Cancelled;TRK33207064;6;Freeship;Instagram;351,16;351,16;Correct;December;12
ORD200658;18/04/2025;C86864;Printer;2;46,36;670 Main St;Gift Card;Returned;TRK15323191;4;Save10;Google;92,72;92,72;Correct;April;4
ORD200659;26/10/2024;C24301;Phone;2;642,04;964 Main St;Gift Card;Delivered;TRK55000075;4;Winter15;Email;1284,08;1284,08;Correct;October;10
ORD200660;19/10/2024;C43842;Chair;2;651,57;933 Main St;Debit Card;Shipped;TRK54084424;7;Winter15;Facebook;1303,14;1303,14;Correct;October;10
ORD200661;28/02/2025;C63657;Tablet;3;424,89;116 Main St;Debit Card;Cancelled;TRK86378984;6;Freeship;Google;1274,67;1274,67;Correct;February;2
ORD200662;28/01/2023;C98332;Laptop;3;438,89;985 Main St;Cash;Returned;TRK85744797;3;No Coupon;Facebook;1316,67;1316,67;Correct;January;1
ORD200663;15/04/2024;C59774;Monitor;1;72,6;941 Main St;Debit Card;Cancelled;TRK87635135;6;Freeship;Instagram;72,6;72,6;Correct;April;4
ORD200664;19/12/2024;C14847;Laptop;4;194,75;188 Main St;Cash;Shipped;TRK46492755;5;No Coupon;Facebook;779;779;Correct;December;12
ORD200665;02/05/2023;C83653;Tablet;4;231,26;253 Main St;Online;Shipped;TRK32619935;6;Winter15;Google;925,04;925,04;Correct;May;5
ORD200666;31/08/2024;C35711;Monitor;4;327,12;788 Main St;Credit Card;Cancelled;TRK45281495;4;No Coupon;Email;1308,48;1308,48;Correct;August;8
ORD200667;03/05/2023;C10477;Laptop;1;466,42;172 Main St;Gift Card;Pending;TRK41505339;5;Save10;Email;466,42;466,42;Correct;May;5
ORD200668;05/07/2024;C61257;Monitor;2;253,67;981 Main St;Cash;Returned;TRK25226070;3;Winter15;Facebook;507,34;507,34;Correct;July;7
ORD200669;05/02/2023;C60547;Desk;1;257;812 Main St;Debit Card;Cancelled;TRK65694249;5;No Coupon;Referral;257;257;Correct;February;2
ORD200670;18/04/2024;C14576;Desk;4;539,2;747 Main St;Credit Card;Pending;TRK21637540;8;Freeship;Google;2156,8;2156,8;Correct;April;4
ORD200671;15/06/2023;C49282;Chair;5;50,74;737 Main St;Gift Card;Cancelled;TRK88653901;7;Winter15;Google;253,7;253,7;Check;June;6
ORD200672;09/05/2023;C14017;Phone;2;624,16;984 Main St;Debit Card;Shipped;TRK71009446;2;Save10;Instagram;1248,32;1248,32;Correct;May;5
ORD200673;21/02/2023;C46504;Tablet;2;372,92;131 Main St;Credit Card;Delivered;TRK95024356;7;Save10;Email;745,84;745,84;Correct;February;2
ORD200674;09/01/2024;C56928;Laptop;4;358,75;860 Main St;Gift Card;Delivered;TRK57792939;9;Save10;Facebook;1435;1435;Correct;January;1
ORD200675;06/08/2024;C97749;Desk;3;342,02;906 Main St;Debit Card;Pending;TRK90233116;5;No Coupon;Email;1026,06;1026,06;Correct;August;8
ORD200676;23/06/2025;C90431;Laptop;2;422,34;985 Main St;Credit Card;Cancelled;TRK44151723;4;Freeship;Instagram;844,68;844,68;Correct;June;6
ORD200677;03/04/2025;C56722;Tablet;5;22,07;179 Main St;Online;Cancelled;TRK78778569;7;Freeship;Instagram;110,35;110,35;Correct;April;4
ORD200678;24/11/2024;C40863;Chair;3;163,13;457 Main St;Gift Card;Shipped;TRK20553345;5;Winter15;Facebook;489,39;489,39;Correct;November;11
ORD200679;02/02/2023;C40798;Tablet;3;360,66;304 Main St;Online;Returned;TRK66106697;5;Freeship;Instagram;1081,98;1081,98;Correct;February;2
ORD200680;27/08/2023;C16702;Monitor;3;463,39;694 Main St;Credit Card;Returned;TRK16953491;3;No Coupon;Facebook;1390,17;1390,17;Correct;August;8
ORD200681;30/01/2024;C38262;Tablet;1;155,27;548 Main St;Debit Card;Shipped;TRK47300502;6;No Coupon;Email;155,27;155,27;Correct;January;1
ORD200682;23/07/2023;C50274;Monitor;3;509,42;449 Main St;Credit Card;Cancelled;TRK91729086;5;Freeship;Google;1528,26;1528,26;Correct;July;7
ORD200683;18/05/2025;C91591;Desk;4;652,48;887 Main St;Cash;Pending;TRK23554043;5;Freeship;Instagram;2609,92;2609,92;Correct;May;5
ORD200684;22/09/2024;C96583;Printer;4;34,84;288 Main St;Credit Card;Shipped;TRK64353241;8;No Coupon;Email;139,36;139,36;Correct;September;9
ORD200685;07/02/2025;C64579;Desk;1;234,37;638 Main St;Debit Card;Shipped;TRK10276565;5;Freeship;Email;234,37;234,37;Correct;February;2
ORD200686;09/10/2023;C41903;Desk;3;53,6;525 Main St;Cash;Pending;TRK59112382;4;Winter15;Facebook;160,8;160,8;Correct;October;10
ORD200687;13/09/2023;C19742;Tablet;1;332,09;408 Main St;Gift Card;Returned;TRK68845230;5;Freeship;Instagram;332,09;332,09;Correct;September;9
ORD200688;06/03/2024;C20077;Monitor;4;593,22;154 Main St;Credit Card;Cancelled;TRK36415742;8;Winter15;Facebook;2372,88;2372,88;Correct;March;3
ORD200689;29/08/2023;C13186;Tablet;2;444,84;787 Main St;Online;Shipped;TRK56967415;7;No Coupon;Facebook;889,68;889,68;Correct;August;8
ORD200690;12/07/2024;C29318;Monitor;1;24,48;128 Main St;Gift Card;Returned;TRK88666721;1;No Coupon;Instagram;24,48;24,48;Correct;July;7
ORD200691;24/11/2024;C36137;Laptop;3;239,08;396 Main St;Cash;Shipped;TRK57376416;8;No Coupon;Google;717,24;717,24;Correct;November;11
ORD200692;23/01/2023;C25534;Desk;5;196,84;319 Main St;Credit Card;Delivered;TRK68347402;5;Winter15;Instagram;984,2;984,2;Correct;January;1
ORD200693;12/03/2025;C62070;Monitor;1;176,58;674 Main St;Debit Card;Returned;TRK10267127;4;No Coupon;Referral;176,58;176,58;Correct;March;3
ORD200694;02/10/2023;C92049;Printer;4;666,52;619 Main St;Cash;Shipped;TRK32287092;8;Freeship;Email;2666,08;2666,08;Correct;October;10
ORD200695;23/11/2024;C52604;Printer;5;101,3;553 Main St;Online;Shipped;TRK48839788;7;Freeship;Email;506,5;506,5;Correct;November;11
ORD200696;02/07/2023;C22429;Chair;4;151,2;965 Main St;Gift Card;Pending;TRK38572927;9;Winter15;Facebook;604,8;604,8;Correct;July;7
ORD200697;04/02/2025;C27430;Printer;5;94,85;788 Main St;Cash;Shipped;TRK45025840;6;Winter15;Email;474,25;474,25;Correct;February;2
ORD200698;04/01/2023;C44366;Laptop;2;388,22;169 Main St;Cash;Delivered;TRK48658394;2;Winter15;Instagram;776,44;776,44;Correct;January;1
ORD200699;13/11/2023;C36813;Laptop;3;614,15;897 Main St;Gift Card;Cancelled;TRK84088900;3;No Coupon;Facebook;1842,45;1842,45;Check;November;11
ORD200700;25/09/2024;C40201;Laptop;2;92,91;555 Main St;Cash;Returned;TRK30198779;3;Winter15;Instagram;185,82;185,82;Correct;September;9
ORD200701;23/06/2024;C75456;Monitor;3;92,22;115 Main St;Credit Card;Delivered;TRK90519490;5;Freeship;Email;276,66;276,66;Check;June;6
ORD200702;09/06/2024;C33315;Printer;3;562,55;154 Main St;Debit Card;Returned;TRK43589369;6;No Coupon;Email;1687,65;1687,65;Check;June;6
ORD200703;22/03/2023;C89336;Desk;1;92,79;799 Main St;Cash;Pending;TRK47665103;3;Winter15;Email;92,79;92,79;Correct;March;3
ORD200704;03/06/2023;C96034;Desk;4;30,27;819 Main St;Online;Delivered;TRK87261034;9;Freeship;Google;121,08;121,08;Correct;June;6
ORD200705;30/03/2025;C50114;Monitor;2;49,08;420 Main St;Debit Card;Returned;TRK20214786;7;Freeship;Instagram;98,16;98,16;Correct;March;3
ORD200706;02/03/2025;C85330;Desk;5;228,09;969 Main St;Gift Card;Returned;TRK97693301;9;Freeship;Facebook;1140,45;1140,45;Correct;March;3
ORD200707;01/11/2024;C31761;Chair;4;650,04;989 Main St;Gift Card;Cancelled;TRK17628852;6;Save10;Facebook;2600,16;2600,16;Correct;November;11
ORD200708;04/03/2025;C25268;Printer;1;665,11;788 Main St;Cash;Pending;TRK20481215;3;Freeship;Instagram;665,11;665,11;Correct;March;3
ORD200709;07/12/2024;C17132;Desk;1;386,03;855 Main St;Online;Pending;TRK37504692;4;Freeship;Google;386,03;386,03;Correct;December;12
ORD200710;22/07/2024;C48790;Laptop;5;21,54;113 Main St;Gift Card;Returned;TRK19086608;10;No Coupon;Google;107,7;107,7;Check;July;7
